grid_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed,station_id,longitude,latitude,station_class
beijing_grid_303,2018-05-01 04:00:00,HAZE,22.0,1008.6741,20.0,38.07,20.14,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 04:00:00,HAZE,22.0,1008.6741,20.0,38.07,20.14,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 04:00:00,HAZE,22.0,1008.6741,20.0,38.07,20.14,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 04:00:00,HAZE,22.0,1008.6741,20.0,38.07,20.14,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 05:00:00,HAZE,22.0,1008.3305,20.0,39.9,19.54,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 05:00:00,HAZE,22.0,1008.3305,20.0,39.9,19.54,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 05:00:00,HAZE,22.0,1008.3305,20.0,39.9,19.54,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 05:00:00,HAZE,22.0,1008.3305,20.0,39.9,19.54,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 05:00:00,HAZE,22.0,1008.3305,20.0,39.9,19.54,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 05:00:00,HAZE,22.0,1008.3305,20.0,39.9,19.54,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 06:00:00,PARTLY_CLOUDY_DAY,22.0,1008.6338,21.0,39.13,17.3,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 06:00:00,PARTLY_CLOUDY_DAY,22.0,1008.6338,21.0,39.13,17.3,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 06:00:00,PARTLY_CLOUDY_DAY,22.0,1008.6338,21.0,39.13,17.3,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 06:00:00,PARTLY_CLOUDY_DAY,22.0,1008.6338,21.0,39.13,17.3,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 06:00:00,PARTLY_CLOUDY_DAY,22.0,1008.6338,21.0,39.13,17.3,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 06:00:00,PARTLY_CLOUDY_DAY,22.0,1008.6338,21.0,39.13,17.3,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 07:00:00,PARTLY_CLOUDY_DAY,21.0,1008.8101,23.0,36.79,13.03,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 07:00:00,PARTLY_CLOUDY_DAY,21.0,1008.8101,23.0,36.79,13.03,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 07:00:00,PARTLY_CLOUDY_DAY,21.0,1008.8101,23.0,36.79,13.03,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 07:00:00,PARTLY_CLOUDY_DAY,21.0,1008.8101,23.0,36.79,13.03,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 07:00:00,PARTLY_CLOUDY_DAY,21.0,1008.8101,23.0,36.79,13.03,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 07:00:00,PARTLY_CLOUDY_DAY,21.0,1008.8101,23.0,36.79,13.03,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 08:00:00,RAIN,21.0,1008.069,24.0,35.1,8.68,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 08:00:00,RAIN,21.0,1008.069,24.0,35.1,8.68,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 08:00:00,RAIN,21.0,1008.069,24.0,35.1,8.68,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 08:00:00,RAIN,21.0,1008.069,24.0,35.1,8.68,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 08:00:00,RAIN,21.0,1008.069,24.0,35.1,8.68,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 08:00:00,RAIN,21.0,1008.069,24.0,35.1,8.68,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 09:00:00,CLOUDY,17.0,1008.4363,27.0,39.19,5.24,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 09:00:00,CLOUDY,17.0,1008.4363,27.0,39.19,5.24,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 09:00:00,CLOUDY,17.0,1008.4363,27.0,39.19,5.24,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 09:00:00,CLOUDY,17.0,1008.4363,27.0,39.19,5.24,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 09:00:00,CLOUDY,17.0,1008.4363,27.0,39.19,5.24,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 09:00:00,CLOUDY,17.0,1008.4363,27.0,39.19,5.24,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 10:00:00,CLOUDY,17.0,1010.0235,43.0,91.68,3.75,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 10:00:00,CLOUDY,17.0,1010.0235,43.0,91.68,3.75,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 10:00:00,CLOUDY,17.0,1010.0235,43.0,91.68,3.75,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 10:00:00,CLOUDY,17.0,1010.0235,43.0,91.68,3.75,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 10:00:00,CLOUDY,17.0,1010.0235,43.0,91.68,3.75,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 10:00:00,CLOUDY,17.0,1010.0235,43.0,91.68,3.75,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 11:00:00,RAIN,16.0,1010.4673,48.0,118.8,7.88,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 11:00:00,RAIN,16.0,1010.4673,48.0,118.8,7.88,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 11:00:00,RAIN,16.0,1010.4673,48.0,118.8,7.88,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 11:00:00,RAIN,16.0,1010.4673,48.0,118.8,7.88,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 11:00:00,RAIN,16.0,1010.4673,48.0,118.8,7.88,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 11:00:00,RAIN,16.0,1010.4673,48.0,118.8,7.88,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 12:00:00,RAIN,16.0,1011.4617,52.0,127.57,10.21,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 12:00:00,RAIN,16.0,1011.4617,52.0,127.57,10.21,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 12:00:00,RAIN,16.0,1011.4617,52.0,127.57,10.21,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 12:00:00,RAIN,16.0,1011.4617,52.0,127.57,10.21,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 12:00:00,RAIN,16.0,1011.4617,52.0,127.57,10.21,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 12:00:00,RAIN,16.0,1011.4617,52.0,127.57,10.21,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 13:00:00,CLOUDY,15.0,1011.8389,52.0,141.31,7.3,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 13:00:00,CLOUDY,15.0,1011.8389,52.0,141.31,7.3,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 13:00:00,CLOUDY,15.0,1011.8389,52.0,141.31,7.3,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 13:00:00,CLOUDY,15.0,1011.8389,52.0,141.31,7.3,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 13:00:00,CLOUDY,15.0,1011.8389,52.0,141.31,7.3,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 13:00:00,CLOUDY,15.0,1011.8389,52.0,141.31,7.3,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 14:00:00,CLOUDY,15.0,1011.8535,54.0,180.97,3.01,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 14:00:00,CLOUDY,15.0,1011.8535,54.0,180.97,3.01,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 14:00:00,CLOUDY,15.0,1011.8535,54.0,180.97,3.01,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 14:00:00,CLOUDY,15.0,1011.8535,54.0,180.97,3.01,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 14:00:00,CLOUDY,15.0,1011.8535,54.0,180.97,3.01,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 14:00:00,CLOUDY,15.0,1011.8535,54.0,180.97,3.01,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 15:00:00,CLOUDY,15.0,1012.1296,54.0,269.9,4.59,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 15:00:00,CLOUDY,15.0,1012.1296,54.0,269.9,4.59,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 15:00:00,CLOUDY,15.0,1012.1296,54.0,269.9,4.59,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 15:00:00,CLOUDY,15.0,1012.1296,54.0,269.9,4.59,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 15:00:00,CLOUDY,15.0,1012.1296,54.0,269.9,4.59,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 15:00:00,CLOUDY,15.0,1012.1296,54.0,269.9,4.59,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 16:00:00,CLOUDY,13.4,1012.4112,61.0,263.96,4.94,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 16:00:00,CLOUDY,13.4,1012.4112,61.0,263.96,4.94,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 16:00:00,CLOUDY,13.4,1012.4112,61.0,263.96,4.94,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 16:00:00,CLOUDY,13.4,1012.4112,61.0,263.96,4.94,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 16:00:00,CLOUDY,13.4,1012.4112,61.0,263.96,4.94,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 16:00:00,CLOUDY,13.4,1012.4112,61.0,263.96,4.94,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 17:00:00,CLOUDY,13.1,1011.7337,60.0,293.01,5.5,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 17:00:00,CLOUDY,13.1,1011.7337,60.0,293.01,5.5,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 17:00:00,CLOUDY,13.1,1011.7337,60.0,293.01,5.5,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 17:00:00,CLOUDY,13.1,1011.7337,60.0,293.01,5.5,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 17:00:00,CLOUDY,13.1,1011.7337,60.0,293.01,5.5,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 17:00:00,CLOUDY,13.1,1011.7337,60.0,293.01,5.5,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 18:00:00,CLOUDY,13.0,1011.693,57.0,315.56,6.67,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 18:00:00,CLOUDY,13.0,1011.693,57.0,315.56,6.67,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 18:00:00,CLOUDY,13.0,1011.693,57.0,315.56,6.67,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 18:00:00,CLOUDY,13.0,1011.693,57.0,315.56,6.67,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 18:00:00,CLOUDY,13.0,1011.693,57.0,315.56,6.67,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 18:00:00,CLOUDY,13.0,1011.693,57.0,315.56,6.67,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 19:00:00,CLOUDY,13.0,1011.7737,57.0,325.55,7.8,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 19:00:00,CLOUDY,13.0,1011.7737,57.0,325.55,7.8,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 19:00:00,CLOUDY,13.0,1011.7737,57.0,325.55,7.8,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 19:00:00,CLOUDY,13.0,1011.7737,57.0,325.55,7.8,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 19:00:00,CLOUDY,13.0,1011.7737,57.0,325.55,7.8,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 19:00:00,CLOUDY,13.0,1011.7737,57.0,325.55,7.8,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 20:00:00,CLOUDY,13.0,1012.3722,54.0,335.07,9.16,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 20:00:00,CLOUDY,13.0,1012.3722,54.0,335.07,9.16,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 20:00:00,CLOUDY,13.0,1012.3722,54.0,335.07,9.16,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 20:00:00,CLOUDY,13.0,1012.3722,54.0,335.07,9.16,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 20:00:00,CLOUDY,13.0,1012.3722,54.0,335.07,9.16,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 20:00:00,CLOUDY,13.0,1012.3722,54.0,335.07,9.16,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 21:00:00,CLOUDY,14.2,1012.1405,50.0,340.65,9.88,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 21:00:00,CLOUDY,14.2,1012.1405,50.0,340.65,9.88,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 21:00:00,CLOUDY,14.2,1012.1405,50.0,340.65,9.88,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 21:00:00,CLOUDY,14.2,1012.1405,50.0,340.65,9.88,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 21:00:00,CLOUDY,14.2,1012.1405,50.0,340.65,9.88,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 21:00:00,CLOUDY,14.2,1012.1405,50.0,340.65,9.88,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 22:00:00,CLOUDY,13.0,1012.6129,35.0,354.46,12.49,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 22:00:00,CLOUDY,13.0,1012.6129,35.0,354.46,12.49,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 22:00:00,CLOUDY,13.0,1012.6129,35.0,354.46,12.49,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 22:00:00,CLOUDY,13.0,1012.6129,35.0,354.46,12.49,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 22:00:00,CLOUDY,13.0,1012.6129,35.0,354.46,12.49,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 22:00:00,CLOUDY,13.0,1012.6129,35.0,354.46,12.49,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 23:00:00,CLOUDY,16.0,1013.1503,28.0,0.18,13.5,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 23:00:00,CLOUDY,16.0,1013.1503,28.0,0.18,13.5,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 23:00:00,CLOUDY,16.0,1013.1503,28.0,0.18,13.5,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-01 23:00:00,CLOUDY,16.0,1013.1503,28.0,0.18,13.5,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 23:00:00,CLOUDY,16.0,1013.1503,28.0,0.18,13.5,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-01 23:00:00,CLOUDY,16.0,1013.1503,28.0,0.18,13.5,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 00:00:00,CLOUDY,18.0,1014.0284,23.0,2.13,13.87,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 00:00:00,CLOUDY,18.0,1014.0284,23.0,2.13,13.87,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 00:00:00,CLOUDY,18.0,1014.0284,23.0,2.13,13.87,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 00:00:00,CLOUDY,18.0,1014.0284,23.0,2.13,13.87,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 00:00:00,CLOUDY,18.0,1014.0284,23.0,2.13,13.87,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 00:00:00,CLOUDY,18.0,1014.0284,23.0,2.13,13.87,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1014.3386,19.0,2.44,13.73,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1014.3386,19.0,2.44,13.73,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1014.3386,19.0,2.44,13.73,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1014.3386,19.0,2.44,13.73,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1014.3386,19.0,2.44,13.73,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,20.0,1014.3386,19.0,2.44,13.73,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 02:00:00,PARTLY_CLOUDY_DAY,21.0,1013.4917,16.0,1.53,13.1,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 02:00:00,PARTLY_CLOUDY_DAY,21.0,1013.4917,16.0,1.53,13.1,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 02:00:00,PARTLY_CLOUDY_DAY,21.0,1013.4917,16.0,1.53,13.1,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 02:00:00,PARTLY_CLOUDY_DAY,21.0,1013.4917,16.0,1.53,13.1,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 02:00:00,PARTLY_CLOUDY_DAY,21.0,1013.4917,16.0,1.53,13.1,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 02:00:00,PARTLY_CLOUDY_DAY,21.0,1013.4917,16.0,1.53,13.1,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 03:00:00,CLEAR_DAY,22.0,1013.0525,14.0,357.55,12.36,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 03:00:00,CLEAR_DAY,22.0,1013.0525,14.0,357.55,12.36,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 03:00:00,CLEAR_DAY,22.0,1013.0525,14.0,357.55,12.36,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 03:00:00,CLEAR_DAY,22.0,1013.0525,14.0,357.55,12.36,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 03:00:00,CLEAR_DAY,22.0,1013.0525,14.0,357.55,12.36,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 03:00:00,CLEAR_DAY,22.0,1013.0525,14.0,357.55,12.36,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 04:00:00,CLEAR_DAY,22.0,1012.5943,13.0,353.31,11.96,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 04:00:00,CLEAR_DAY,22.0,1012.5943,13.0,353.31,11.96,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 04:00:00,CLEAR_DAY,22.0,1012.5943,13.0,353.31,11.96,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 04:00:00,CLEAR_DAY,22.0,1012.5943,13.0,353.31,11.96,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 04:00:00,CLEAR_DAY,22.0,1012.5943,13.0,353.31,11.96,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 04:00:00,CLEAR_DAY,22.0,1012.5943,13.0,353.31,11.96,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 05:00:00,CLEAR_DAY,22.0,1011.2974,12.0,349.1,11.08,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 05:00:00,CLEAR_DAY,22.0,1011.2974,12.0,349.1,11.08,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 05:00:00,CLEAR_DAY,22.0,1011.2974,12.0,349.1,11.08,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 05:00:00,CLEAR_DAY,22.0,1011.2974,12.0,349.1,11.08,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 05:00:00,CLEAR_DAY,22.0,1011.2974,12.0,349.1,11.08,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 05:00:00,CLEAR_DAY,22.0,1011.2974,12.0,349.1,11.08,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 06:00:00,PARTLY_CLOUDY_DAY,23.0,1011.055,12.0,348.16,10.52,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 06:00:00,PARTLY_CLOUDY_DAY,23.0,1011.055,12.0,348.16,10.52,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 06:00:00,PARTLY_CLOUDY_DAY,23.0,1011.055,12.0,348.16,10.52,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 06:00:00,PARTLY_CLOUDY_DAY,23.0,1011.055,12.0,348.16,10.52,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 06:00:00,PARTLY_CLOUDY_DAY,23.0,1011.055,12.0,348.16,10.52,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 06:00:00,PARTLY_CLOUDY_DAY,23.0,1011.055,12.0,348.16,10.52,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 07:00:00,PARTLY_CLOUDY_DAY,22.0,1009.5895,12.0,355.09,11.09,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 07:00:00,PARTLY_CLOUDY_DAY,22.0,1009.5895,12.0,355.09,11.09,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 07:00:00,PARTLY_CLOUDY_DAY,22.0,1009.5895,12.0,355.09,11.09,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 07:00:00,PARTLY_CLOUDY_DAY,22.0,1009.5895,12.0,355.09,11.09,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 07:00:00,PARTLY_CLOUDY_DAY,22.0,1009.5895,12.0,355.09,11.09,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 07:00:00,PARTLY_CLOUDY_DAY,22.0,1009.5895,12.0,355.09,11.09,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 08:00:00,PARTLY_CLOUDY_DAY,23.0,1009.3151,13.0,6.15,12.3,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 08:00:00,PARTLY_CLOUDY_DAY,23.0,1009.3151,13.0,6.15,12.3,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 08:00:00,PARTLY_CLOUDY_DAY,23.0,1009.3151,13.0,6.15,12.3,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 08:00:00,PARTLY_CLOUDY_DAY,23.0,1009.3151,13.0,6.15,12.3,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 08:00:00,PARTLY_CLOUDY_DAY,23.0,1009.3151,13.0,6.15,12.3,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 08:00:00,PARTLY_CLOUDY_DAY,23.0,1009.3151,13.0,6.15,12.3,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 09:00:00,PARTLY_CLOUDY_DAY,22.0,1008.8904,15.0,13.24,11.08,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 09:00:00,PARTLY_CLOUDY_DAY,22.0,1008.8904,15.0,13.24,11.08,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 09:00:00,PARTLY_CLOUDY_DAY,22.0,1008.8904,15.0,13.24,11.08,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 09:00:00,PARTLY_CLOUDY_DAY,22.0,1008.8904,15.0,13.24,11.08,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 09:00:00,PARTLY_CLOUDY_DAY,22.0,1008.8904,15.0,13.24,11.08,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 09:00:00,PARTLY_CLOUDY_DAY,22.0,1008.8904,15.0,13.24,11.08,yongdingmennei_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 10:00:00,PARTLY_CLOUDY_DAY,22.0,1008.4456,15.0,26.37,4.15,dongsi_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 10:00:00,PARTLY_CLOUDY_DAY,22.0,1008.4456,15.0,26.37,4.15,nansanhuan_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 10:00:00,PARTLY_CLOUDY_DAY,22.0,1008.4456,15.0,26.37,4.15,qianmen_aq,116.4,39.9,neartraffic
beijing_grid_303,2018-05-02 10:00:00,PARTLY_CLOUDY_DAY,22.0,1008.4456,15.0,26.37,4.15,tiantan_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 10:00:00,PARTLY_CLOUDY_DAY,22.0,1008.4456,15.0,26.37,4.15,wanshouxigong_aq,116.4,39.9,urban
beijing_grid_303,2018-05-02 10:00:00,PARTLY_CLOUDY_DAY,22.0,1008.4456,15.0,26.37,4.15,yongdingmennei_aq,116.4,39.9,neartraffic
